# tau(fm)  epsilon_p(ideal) epsilon_p(shear) epsilon_p(full)  ecc_2  ecc_3  R_Pi  gamma  T[GeV]
    3.52000000e+00  1.27049180e-01  4.92259973e-02  4.92259973e-02  4.57186921e-01  1.26663351e-01  0.00000000e+00  1.08662267e+00  1.52676021e-01
    3.54000000e+00  1.27838567e-01  5.00445023e-02  5.00445023e-02  4.55313980e-01  1.25709773e-01  0.00000000e+00  1.08743329e+00  1.52425676e-01
    3.56000000e+00  1.28623178e-01  5.08646997e-02  5.08646997e-02  4.53438363e-01  1.24755369e-01  0.00000000e+00  1.08824529e+00  1.52176133e-01
    3.58000000e+00  1.29403032e-01  5.16864288e-02  5.16864288e-02  4.51560126e-01  1.23804754e-01  0.00000000e+00  1.08905833e+00  1.51927361e-01
    3.60000000e+00  1.30178183e-01  5.25096119e-02  5.25096119e-02  4.49675361e-01  1.22861900e-01  0.00000000e+00  1.08987294e+00  1.51679323e-01
    3.62000000e+00  1.30948617e-01  5.33341310e-02  5.33341310e-02  4.47785641e-01  1.21917742e-01  0.00000000e+00  1.09068977e+00  1.51432027e-01
    3.64000000e+00  1.31714335e-01  5.41597470e-02  5.41597470e-02  4.45895351e-01  1.20973151e-01  0.00000000e+00  1.09150789e+00  1.51185487e-01
    3.66000000e+00  1.32475377e-01  5.49863788e-02  5.49863788e-02  4.44001778e-01  1.20027316e-01  0.00000000e+00  1.09232760e+00  1.50939681e-01
    3.68000000e+00  1.33231743e-01  5.58138805e-02  5.58138805e-02  4.42105688e-01  1.19083095e-01  0.00000000e+00  1.09314871e+00  1.50694640e-01
    3.70000000e+00  1.33983439e-01  5.66421494e-02  5.66421494e-02  4.40208463e-01  1.18138703e-01  0.00000000e+00  1.09397113e+00  1.50450347e-01
    3.72000000e+00  1.34730470e-01  5.74711296e-02  5.74711296e-02  4.38307665e-01  1.17191288e-01  0.00000000e+00  1.09479544e+00  1.50206748e-01
    3.74000000e+00  1.35472807e-01  5.83006985e-02  5.83006985e-02  4.36405711e-01  1.16239965e-01  0.00000000e+00  1.09562149e+00  1.49963834e-01
    3.76000000e+00  1.36210432e-01  5.91307743e-02  5.91307743e-02  4.34507605e-01  1.15284758e-01  0.00000000e+00  1.09644801e+00  1.49721666e-01
